PROVIDER_ID,std_MORT_30_AMI,std_MORT_30_CABG,std_MORT_30_COPD,std_MORT_30_HF,std_MORT_30_PN,std_MORT_30_STK,std_PSI_4_SURG_COMP,C1,C2,C3,C4,C5,C6,C7,total_cnt,measure_wt,score_before_std,Mean,StdDev,grp_score
150010,0.1524221553,,-1.174593853,-1.708450721,-1.109923233,-0.18981605,,1,0,1,1,1,1,0,5,0.2,-0.80607234,-0.073484,0.730255,-1.003195686
150011,0.2307659691,,-0.247161735,-0.551904164,0.2373545278,-2.912989928,,1,0,1,1,1,1,0,5,0.2,-0.648787066,-0.073484,0.730255,-0.787811694
150012,-2.119548446,-0.44354767,1.4089670459,-0.783213476,-1.1790144,1.3052598038,-0.780523179,1,1,1,1,1,1,1,7,0.1428571429,-0.370231474,-0.073484,0.730255,-0.406362027
150015,0.5441412244,,0.2827994746,0.2345474946,-1.006286482,0.3441396118,-0.401100785,1,0,1,1,1,1,1,6,0.1666666667,-0.000293244,-0.073484,0.730255,0.1002255962
150017,-1.022735052,-0.082454375,-2.963212937,-0.181809266,-0.971740898,-1.097540676,-0.404101866,1,1,1,1,1,1,1,7,0.1428571429,-0.960513581,-0.073484,0.730255,-1.214685104
150018,-0.631015983,1.3619188082,1.1439864408,0.5583805306,0.8937206163,0.5043263105,0.5219460108,1,1,1,1,1,1,1,7,0.1428571429,0.6218946763,-0.073484,0.730255,0.9522399947
150021,-0.317640728,0.1582744892,-0.578387492,-1.89349817,0.3409912786,-0.243211617,0.1060819179,1,1,1,1,1,1,1,7,0.1428571429,-0.346770046,-0.073484,0.730255,-0.374234313
150022,,,1.0114961383,0.789689842,0.5482647803,0.2907440456,,0,0,1,1,1,1,0,4,0.25,0.6600487016,-0.073484,0.730255,1.0044875197
150023,0.2307659691,0.5193677849,-1.770800214,-0.274332991,0.0646266098,-0.563585014,-0.631326577,1,1,1,1,1,1,1,7,0.1428571429,-0.346469205,-0.073484,0.730255,-0.373822346
150024,0.3874535968,,0.1503091721,1.0672610157,0.8246294491,0.8780952741,-0.807532909,1,0,1,1,1,1,1,6,0.1666666667,0.4167025998,-0.073484,0.730255,0.671253177
150026,-0.552672169,,-0.975858399,-2.726211692,-0.937195315,-0.883958411,,1,0,1,1,1,1,0,5,0.2,-1.215179197,-0.073484,0.730255,-1.563420212
150030,,,0.3490446258,-0.690689751,-0.349920393,-0.830562845,,0,0,1,1,1,1,0,4,0.25,-0.380532091,-0.073484,0.730255,-0.42046753
150034,-2.19789226,0.0379100573,1.0777412896,-1.014522787,-0.557193895,0.0237662145,0.4542073235,1,1,1,1,1,1,1,7,0.1428571429,-0.310854865,-0.073484,0.730255,-0.325052627
150035,0.1524221553,-0.202818807,0.2165543233,0.3733330814,-1.282651151,-0.403398315,0.3744643119,1,1,1,1,1,1,1,7,0.1428571429,-0.1102992,-0.073484,0.730255,-0.050414839
150037,,,-1.174593853,0.0957619077,0.3755368623,-0.18981605,,0,0,1,1,1,1,0,4,0.25,-0.223277783,-0.073484,0.730255,-0.205125942
15003F,1.1708917351,,0.2827994746,2.3625931597,1.9991792916,,-0.216319936,1,0,1,1,1,0,1,5,0.2,1.1198287451,-0.073484,0.730255,1.6341031144
150042,-0.474328355,,-0.777122945,-1.89349817,-0.660830646,0.7713041416,,1,0,1,1,1,1,0,5,0.2,-0.606895195,-0.073484,0.730255,-0.730445621
150044,-0.004265472,0.7600966487,0.0178188695,-0.551904164,-0.280829226,0.2907440456,-1.054050284,1,1,1,1,1,1,1,7,0.1428571429,-0.117484226,-0.073484,0.730255,-0.060253901
150045,,,0.8127606846,0.14202377,-0.211738059,,,0,0,1,1,1,0,0,3,0.3333333333,0.2476821319,-0.073484,0.730255,0.4397991938
150046,1.0142041074,-0.202818807,-0.048426282,0.14202377,0.0991721934,-0.083024918,-0.712355766,1,1,1,1,1,1,1,7,0.1428571429,0.0298248998,-0.073484,0.730255,0.1414689103
150047,,,,,0.4446280295,,,0,0,0,0,1,0,0,1,1,0.4446280295,-0.073484,0.730255,0.7094938232
150048,-1.257766494,1.0008255125,0.4815349283,-0.551904164,0.5137191967,0.4509307443,1.2199117256,1,1,1,1,1,1,1,7,0.1428571429,0.2653216356,-0.073484,0.730255,0.4639544542
15004F,,,-0.180916584,1.3910940517,1.7228146227,,,0,0,1,1,1,0,0,3,0.3333333333,0.9776640301,-0.073484,0.730255,1.439424979
150051,-0.317640728,-1.887920853,0.6802703821,-1.199570236,0.0991721934,0.9314908403,0.4267688679,1,1,1,1,1,1,1,7,0.1428571429,-0.181061362,-0.073484,0.730255,-0.147315435
150056,-0.787703611,0.1582744892,0.2165543233,0.5121186683,0.6173559475,0.3975351781,-0.307638546,1,1,1,1,1,1,1,7,0.1428571429,0.1152137786,-0.073484,0.730255,0.2583991043
150057,,,1.0114961383,-0.043023679,-0.557193895,,,0,0,1,1,1,0,0,3,0.3333333333,0.1370928547,-0.073484,0.730255,0.2883599688
150058,0.2307659691,0.8804610806,0.0840640208,-0.366856715,-0.073555725,-2.165452001,-0.774949743,1,1,1,1,1,1,1,7,0.1428571429,-0.312217588,-0.073484,0.730255,-0.326918718
150059,0.8575164798,,0.2827994746,-1.153308374,-0.108101308,-1.257727375,,1,0,1,1,1,1,0,5,0.2,-0.275764221,-0.073484,0.730255,-0.277000048
150061,,,-0.114671433,-0.644427889,-1.455379069,-0.18981605,,0,0,1,1,1,1,0,4,0.25,-0.60107361,-0.073484,0.730255,-0.722473634
150065,,,0.4815349283,-1.662188859,0.1682633606,1.5722376349,,0,0,1,1,1,1,0,4,0.25,0.1399617662,-0.073484,0.730255,0.2922886112
150069,,,-0.975858399,-1.662188859,-1.144468816,1.0916775389,,0,0,1,1,1,1,0,4,0.25,-0.672709634,-0.073484,0.730255,-0.820570883
150072,,,-0.114671433,-0.274332991,0.2373545278,,,0,0,1,1,1,0,0,3,0.3333333333,-0.050549965,-0.073484,0.730255,0.0314048283
150074,-0.082609286,0.7600966487,-0.578387492,-1.523403272,0.5828103639,-2.59261653,-0.132289665,1,1,1,1,1,1,1,7,0.1428571429,-0.509485605,-0.073484,0.730255,-0.597054453
150075,,,-0.313406887,0.0032381832,-0.522648311,,,0,0,1,1,1,0,0,3,0.3333333333,-0.277605672,-0.073484,0.730255,-0.279521702
150076,0.309109783,,-0.313406887,-0.783213476,-1.489924652,-0.083024918,,1,0,1,1,1,1,0,5,0.2,-0.47209203,-0.073484,0.730255,-0.545848277
150082,-2.19789226,-1.406463126,0.2165543233,-0.274332991,0.4100824459,-2.752803229,0.2278400647,1,1,1,1,1,1,1,7,0.1428571429,-0.825287824,-0.073484,0.730255,-1.029509069
150084,-0.004265472,0.8804610806,-1.572064761,-0.043023679,0.2373545278,-0.777167279,-1.9873865,1,1,1,1,1,1,1,7,0.1428571429,-0.466584583,-0.073484,0.730255,-0.538306466
150086,0.1524221553,,0.6802703821,1.2985703271,1.1355397015,-0.296607183,,1,0,1,1,1,1,0,5,0.2,0.5940390766,-0.073484,0.730255,0.9140949725
150088,,,-1.903290517,-0.274332991,-0.073555725,-0.456793881,,0,0,1,1,1,1,0,4,0.25,-0.676993278,-0.073484,0.730255,-0.826436839
150089,-0.395984542,-1.526827557,2.5351346172,-0.274332991,0.6519015311,0.2373484794,0.7804677098,1,1,1,1,1,1,1,7,0.1428571429,0.2868153211,-0.073484,0.730255,0.4933875707
150090,0.2307659691,,0.6802703821,0.3270712192,-0.211738059,-0.563585014,0.8674990613,1,0,1,1,1,1,1,6,0.1666666667,0.2217139265,-0.073484,0.730255,0.4042387398
150091,,,0.1503091721,0.5583805306,0.8591750327,,,0,0,1,1,1,0,0,3,0.3333333333,0.5226215784,-0.073484,0.730255,0.8162969684
150097,,,1.0777412896,0.0032381832,-0.833558564,0.9314908403,,0,0,1,1,1,1,0,4,0.25,0.2947279373,-0.073484,0.730255,0.5042229834
150100,-0.787703611,-0.323183238,-0.777122945,-0.45938044,-0.937195315,0.7713041416,-0.777093372,1,1,1,1,1,1,1,7,0.1428571429,-0.47005354,-0.073484,0.730255,-0.543056801
150101,,,,-0.366856715,-0.073555725,,,0,0,0,1,1,0,0,2,0.5,-0.22020622,-0.073484,0.730255,-0.200919791
150102,,,0.4152897771,0.4195949437,0.2028089442,,,0,0,1,1,1,0,0,3,0.3333333333,0.3458978883,-0.073484,0.730255,0.5742943134
150104,0.1524221553,,-0.975858399,-0.228071128,0.2719001114,0.2907440456,,1,0,1,1,1,1,0,5,0.2,-0.097772643,-0.073484,0.730255,-0.033261168
150109,-1.884517004,0.399003353,-2.764477483,0.0957619077,-1.075377649,-0.029629352,-1.48406233,1,1,1,1,1,1,1,7,0.1428571429,-0.963328365,-0.073484,0.730255,-1.218539625
150112,-0.631015983,-2.850836308,0.8790058358,-0.45938044,0.9282661999,1.0382819727,1.4089798338,1,1,1,1,1,1,1,7,0.1428571429,0.0447573016,-0.073484,0.730255,0.1619171076
150113,-1.649485563,,0.1503091721,-1.014522787,-1.144468816,-0.510189448,,1,0,1,1,1,1,0,5,0.2,-0.833671488,-0.073484,0.730255,-1.040989527
150115,-0.709359797,,-1.307084156,-2.032283757,-1.109923233,0.3975351781,,1,0,1,1,1,1,0,5,0.2,-0.952223153,-0.073484,0.730255,-1.203332321
150125,-0.709359797,-1.887920853,-0.180916584,0.2808093569,-0.211738059,1.4654465025,0.5416674008,1,1,1,1,1,1,1,7,0.1428571429,-0.100287433,-0.073484,0.730255,-0.036704882
150126,-0.474328355,-1.04536983,-0.843368097,-0.8757372,0.2028089442,-0.403398315,-1.336151905,1,1,1,1,1,1,1,7,0.1428571429,-0.68222068,-0.073484,0.730255,-0.833595161
150128,0.1524221553,,-0.644632643,0.3733330814,-1.455379069,-2.005265302,-1.756731983,1,0,1,1,1,1,1,6,0.1666666667,-0.889375627,-0.073484,0.730255,-1.117269902
150133,0.0740783415,,0.8127606846,0.2345474946,0.4100824459,-2.218847567,,1,0,1,1,1,1,0,5,0.2,-0.13747572,-0.073484,0.730255,-0.08762994
150146,,,0.4152897771,-0.043023679,-0.073555725,,,0,0,1,1,1,0,0,3,0.3333333333,0.0995701245,-0.073484,0.730255,0.2369769292
150149,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
150150,,,,-0.551904164,0.8246294491,,,0,0,0,1,1,0,0,2,0.5,0.1363626424,-0.073484,0.730255,0.2873600274
150153,1.0142041074,0.8804610806,,0.6509042552,,,-1.114929357,1,1,0,1,0,0,1,4,0.25,0.3576600216,-0.073484,0.730255,0.5904011945
150157,,,0.1503091721,-0.736951613,-0.211738059,0.6111174429,,0,0,1,1,1,1,0,4,0.25,-0.046815764,-0.073484,0.730255,0.0365183845
150158,0.0740783415,,-0.578387492,0.7434279797,0.5482647803,0.6111174429,0.727734428,1,0,1,1,1,1,1,6,0.1666666667,0.3543725801,-0.073484,0.730255,0.5858994236
150160,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
150161,0.7791726659,,-0.777122945,1.6224033631,0.4100824459,1.4654465025,,1,0,1,1,1,1,0,5,0.2,0.6999964064,-0.073484,0.730255,1.0591912814
150162,1.0925479213,-0.082454375,0.3490446258,0.6046423929,0.4446280295,0.8780952741,-0.718357928,1,1,1,1,1,1,1,7,0.1428571429,0.3668779915,-0.073484,0.730255,0.6030241383
150165,-0.787703611,,0.4152897771,0.465856806,-0.280829226,0.0771617807,,1,0,1,1,1,1,0,5,0.2,-0.022044895,-0.073484,0.730255,0.0704392257
150166,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
150167,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
150168,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
150169,,,-0.048426282,0.1882856323,-0.384465977,-1.364518507,1.1020121116,0,0,1,1,1,1,1,5,0.2,-0.101422604,-0.073484,0.730255,-0.038259368
150172,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
150173,0.3874535968,0.7600966487,-0.180916584,-0.829475338,0.2719001114,1.0382819727,0.5956868603,1,1,1,1,1,1,1,7,0.1428571429,0.2918610383,-0.073484,0.730255,0.5002970967
150177,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
150179,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
150181,,,,0.465856806,0.6519015311,,,0,0,0,1,1,0,0,2,0.5,0.5588791685,-0.073484,0.730255,0.8659475447
150183,,,,0.8359517043,-0.142646892,,,0,0,0,1,1,0,0,2,0.5,0.3466524063,-0.073484,0.730255,0.5753275384
150193,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
151300,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
151301,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
151303,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
151304,,,,0.9284754289,-0.384465977,,,0,0,0,1,1,0,0,2,0.5,0.2720047259,-0.073484,0.730255,0.4731061734
151305,,,,,0.0991721934,,,0,0,0,0,1,0,0,1,1,0.0991721934,-0.073484,0.730255,0.2364320087
151306,,,,,0.7900838655,,,0,0,0,0,1,0,0,1,1,0.7900838655,-0.073484,0.730255,1.1825556377
151307,,,-0.975858399,-2.124807482,-0.729921813,,,0,0,1,1,1,0,0,3,0.3333333333,-1.276862565,-0.073484,0.730255,-1.64788845
151308,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
151309,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
151310,,,0.6140252308,-1.245832099,-0.868104147,,,0,0,1,1,1,0,0,3,0.3333333333,-0.499970338,-0.073484,0.730255,-0.584024396
151311,,,,-1.292093961,0.7900838655,,,0,0,0,1,1,0,0,2,0.5,-0.251005048,-0.073484,0.730255,-0.243095224
151312,,,0.7465155333,-0.043023679,1.6882690391,0.8246997078,,0,0,1,1,1,1,0,4,0.25,0.8041151503,-0.073484,0.730255,1.2017698595
151313,,,,,-0.004464557,,,0,0,0,0,1,0,0,1,1,-0.004464557,-0.073484,0.730255,0.0945134644
151314,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
151315,,,0.6140252308,-0.644427889,0.4100824459,,,0,0,1,1,1,0,0,3,0.3333333333,0.1265599293,-0.073484,0.730255,0.2739363455
151316,,,,-0.644427889,0.0991721934,,,0,0,0,1,1,0,0,2,0.5,-0.272627848,-0.073484,0.730255,-0.272705148
151317,,,0.7465155333,-0.644427889,-2.215381908,,,0,0,1,1,1,0,0,3,0.3333333333,-0.704431421,-0.073484,0.730255,-0.864010202
151318,,,-0.247161735,-0.320594853,-0.729921813,,,0,0,1,1,1,0,0,3,0.3333333333,-0.432559467,-0.073484,0.730255,-0.491713004
151319,,,,,0.6519015311,,,0,0,0,0,1,0,0,1,1,0.6519015311,-0.073484,0.730255,0.9933309119
151320,,,,0.4195949437,0.9282661999,,,0,0,0,1,1,0,0,2,0.5,0.6739305718,-0.073484,0.730255,1.0234971355
151322,,,0.4815349283,-0.505642302,-0.660830646,,,0,0,1,1,1,0,0,3,0.3333333333,-0.228312673,-0.073484,0.730255,-0.212020642
151323,,,,-0.043023679,-0.764467397,,,0,0,0,1,1,0,0,2,0.5,-0.403745538,-0.073484,0.730255,-0.45225566
151324,,,,-0.644427889,-0.488102728,,,0,0,0,1,1,0,0,2,0.5,-0.566265308,-0.073484,0.730255,-0.67480769
151325,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
151326,,,0.1503091721,0.0957619077,-0.453557144,,,0,0,1,1,1,0,0,3,0.3333333333,-0.069162021,-0.073484,0.730255,0.0059177698
151327,,,0.9452509871,,0.133717777,,,0,0,1,0,1,0,0,2,0.5,0.5394843821,-0.073484,0.730255,0.8393886277
151328,,,-0.247161735,0.14202377,-0.280829226,0.8246997078,,0,0,1,1,1,1,0,4,0.25,0.1096831291,-0.073484,0.730255,0.2508255194
151329,,,-2.300761424,-0.043023679,-0.660830646,,,0,0,1,1,1,0,0,3,0.3333333333,-1.001538583,-0.073484,0.730255,-1.270864099
151330,,,,-0.783213476,-0.591739479,-2.272243133,,0,0,0,1,1,1,0,3,0.3333333333,-1.215732029,-0.073484,0.730255,-1.564177252
151331,,,0.2165543233,-0.690689751,1.6882690391,,,0,0,1,1,1,0,0,3,0.3333333333,0.4047112038,-0.073484,0.730255,0.654832347
151332,,,-1.307084156,-1.199570236,-1.075377649,,,0,0,1,1,1,0,0,3,0.3333333333,-1.19401068,-0.073484,0.730255,-1.534432377
151333,,,0.0840640208,0.4195949437,0.2719001114,,,0,0,1,1,1,0,0,3,0.3333333333,0.258519692,-0.073484,0.730255,0.454639979
151334,,,0.8790058358,0.4195949437,-0.280829226,,,0,0,1,1,1,0,0,3,0.3333333333,0.3392571845,-0.073484,0.730255,0.5652006374
160001,,,,-1.153308374,-0.280829226,,,0,0,0,1,1,0,0,2,0.5,-0.7170688,-0.073484,0.730255,-0.881315631
160013,,,0.4152897771,0.9747372911,0.8246294491,,,0,0,1,1,1,0,0,3,0.3333333333,0.7382188391,-0.073484,0.730255,1.1115324824
160016,0.6224850383,,-2.035780819,-2.541164242,-0.419011561,-0.403398315,,1,0,1,1,1,1,0,5,0.2,-0.95537398,-0.073484,0.730255,-1.207647014
160028,0.4657974106,,,-0.736951613,0.4791736131,-0.456793881,,1,0,0,1,1,1,0,4,0.25,-0.062193618,-0.073484,0.730255,0.0154601927
160029,0.0740783415,,-1.240839004,0.7434279797,0.8591750327,0.5043263105,-0.270339395,1,0,1,1,1,1,1,6,0.1666666667,0.1116382108,-0.073484,0.730255,0.2535027778
160030,1.4842669904,,0.3490446258,-1.153308374,-0.211738059,0.2907440456,-0.180735688,1,0,1,1,1,1,1,6,0.1666666667,0.0963789234,-0.073484,0.730255,0.2326069485
160032,,,,-0.968260925,0.0300810262,,,0,0,0,1,1,0,0,2,0.5,-0.469089949,-0.073484,0.730255,-0.541737275
160033,-0.395984542,0.399003353,0.0178188695,-0.228071128,-0.280829226,-1.204331809,-0.582880554,1,1,1,1,1,1,1,7,0.1428571429,-0.325039291,-0.073484,0.730255,-0.344476558
16003F,,,-2.764477483,-0.181809266,1.7919057899,,,0,0,1,1,1,0,0,3,0.3333333333,-0.384793653,-0.073484,0.730255,-0.426303246
160040,,,,,0.5137191967,,,0,0,0,0,1,0,0,1,1,0.5137191967,-0.073484,0.730255,0.8041061861
160045,0.9358602936,-0.202818807,0.0178188695,1.113522878,0.6864471147,-1.311122941,-0.181164414,1,1,1,1,1,1,1,7,0.1428571429,0.1512204277,-0.073484,0.730255,0.3077060461
160047,1.6409546181,,0.1503091721,-1.569665135,-0.280829226,-1.097540676,-0.145151441,1,0,1,1,1,1,1,6,0.1666666667,-0.216987115,-0.073484,0.730255,-0.196511599
16004F,0.7791726659,,0.8127606846,0.4195949437,1.7573602063,,,1,0,1,1,1,0,0,4,0.25,0.9422221252,-0.073484,0.730255,1.3908913891
160057,-1.414454121,,0.8127606846,-0.366856715,0.5137191967,-1.684891905,-0.557157001,1,0,1,1,1,1,1,6,0.1666666667,-0.449479977,-0.073484,0.730255,-0.514883685
160058,-0.004265472,0.8804610806,-0.51214234,0.6509042552,0.3409912786,-0.61698058,-0.130146036,1,1,1,1,1,1,1,7,0.1428571429,0.0869745979,-0.073484,0.730255,0.2197288124
160064,-0.395984542,-1.887920853,-0.51214234,-1.014522787,-0.833558564,-0.18981605,-0.206030515,1,1,1,1,1,1,1,7,0.1428571429,-0.719996522,-0.073484,0.730255,-0.885324807
160067,0.6224850383,,0.0178188695,-0.366856715,-1.006286482,-0.296607183,,1,0,1,1,1,1,0,5,0.2,-0.205889294,-0.073484,0.730255,-0.181314418
160069,-0.552672169,-0.323183238,0.2165543233,0.2345474946,0.5828103639,0.5043263105,-0.626181866,1,1,1,1,1,1,1,7,0.1428571429,0.0051716026,-0.073484,0.730255,0.107709071
160079,-2.902986584,-1.04536983,-0.114671433,0.4195949437,0.6173559475,-2.272243133,-0.04568704,1,1,1,1,1,1,1,7,0.1428571429,-0.76342959,-0.073484,0.730255,-0.944801371
160080,-1.022735052,,-1.770800214,-0.45938044,-2.008108406,,0.770178289,1,0,1,1,1,0,1,5,0.2,-0.898169165,-0.073484,0.730255,-1.129311636
160082,-1.257766494,-0.684276534,0.2827994746,-2.171069344,-0.488102728,0.1839529132,-1.090920708,1,1,1,1,1,1,1,7,0.1428571429,-0.746483346,-0.073484,0.730255,-0.92159545
160083,-1.101078866,-0.323183238,-1.042103551,0.3733330814,-0.039010141,-0.563585014,-1.487492137,1,1,1,1,1,1,1,7,0.1428571429,-0.597588552,-0.073484,0.730255,-0.71770125
160089,-0.082609286,,0.9452509871,-0.181809266,-0.419011561,-0.510189448,,1,0,1,1,1,1,0,5,0.2,-0.049673715,-0.073484,0.730255,0.032604752
160101,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
160104,-0.082609286,,-0.644632643,-0.829475338,-0.142646892,-1.364518507,,1,0,1,1,1,1,0,5,0.2,-0.612776533,-0.073484,0.730255,-0.738499434
160110,1.0142041074,0.1582744892,-1.373329307,-1.708450721,-0.79901298,0.7713041416,0.4893628448,1,1,1,1,1,1,1,7,0.1428571429,-0.206806775,-0.073484,0.730255,-0.182570801
160112,,,0.1503091721,0.465856806,0.3755368623,0.130557347,,0,0,1,1,1,1,0,4,0.25,0.2805650468,-0.073484,0.730255,0.4848285429
160117,0.9358602936,,0.1503091721,-0.829475338,-0.522648311,0.3975351781,,1,0,1,1,1,1,0,5,0.2,0.0263161989,-0.073484,0.730255,0.1366641502
160124,,,0.8790058358,-2.217331206,0.306445695,0.3441396118,,0,0,1,1,1,1,0,4,0.25,-0.171935016,-0.073484,0.730255,-0.13481796
160146,-1.257766494,,-2.433251727,-1.939760033,-0.211738059,-2.272243133,-1.282132446,1,0,1,1,1,1,1,6,0.1666666667,-1.566148649,-0.073484,0.730255,-2.044032285
160147,,,-0.247161735,-0.783213476,-0.522648311,-0.350002749,,0,0,1,1,1,1,0,4,0.25,-0.475756568,-0.073484,0.730255,-0.550866438
160153,-3.21636184,-0.44354767,0.6802703821,-0.783213476,-0.211738059,-1.417914073,-2.47827762,1,1,1,1,1,1,1,7,0.1428571429,-1.124397479,-0.073484,0.730255,-1.439105149
161300,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
161301,,,,,0.3755368623,,,0,0,0,0,1,0,0,1,1,0.3755368623,-0.073484,0.730255,0.6148814603
161302,,,,,-0.419011561,,,0,0,0,0,1,0,0,1,1,-0.419011561,-0.073484,0.730255,-0.473160713
161303,,,,,0.0300810262,,,0,0,0,0,1,0,0,1,1,0.0300810262,-0.073484,0.730255,0.1418196458
161304,,,,-0.320594853,-0.453557144,,,0,0,0,1,1,0,0,2,0.5,-0.387075999,-0.073484,0.730255,-0.429428654
161305,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
161306,,,,-1.245832099,1.6191778719,,,0,0,0,1,1,0,0,2,0.5,0.1866728867,-0.073484,0.730255,0.3562540885
161307,,,,,-0.384465977,,,0,0,0,0,1,0,0,1,1,-0.384465977,-0.073484,0.730255,-0.425854532
161308,,,,,-0.31537481,,,0,0,0,0,1,0,0,1,1,-0.31537481,-0.073484,0.730255,-0.331242169
161309,,,,0.14202377,0.4100824459,,,0,0,0,1,1,0,0,2,0.5,0.2760531079,-0.073484,0.730255,0.4786499644
161310,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
161311,,,,,0.3409912786,,,0,0,0,0,1,0,0,1,1,0.3409912786,-0.073484,0.730255,0.5675752789
161312,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
161313,,,,,1.2046308687,,,0,0,0,0,1,0,0,1,1,1.2046308687,-0.073484,0.730255,1.7502298151
161314,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
161315,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
161316,,,,0.0957619077,-0.453557144,,,0,0,0,1,1,0,0,2,0.5,-0.178897618,-0.073484,0.730255,-0.144352439
161317,,,,,-1.075377649,,,0,0,0,0,1,0,0,1,1,-1.075377649,-0.073484,0.730255,-1.371978161
161318,,,,,-0.79901298,,,0,0,0,0,1,0,0,1,1,-0.79901298,-0.073484,0.730255,-0.993528709
161319,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
161320,,,,,0.5137191967,,,0,0,0,0,1,0,0,1,1,0.5137191967,-0.073484,0.730255,0.8041061861
161321,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
161322,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
161323,,,,,-2.940839164,,,0,0,0,0,1,0,0,1,1,-2.940839164,-0.073484,0.730255,-3.926511959
161324,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
161325,,,,,-0.79901298,,,0,0,0,0,1,0,0,1,1,-0.79901298,-0.073484,0.730255,-0.993528709
161326,,,,,-1.317196734,,,0,0,0,0,1,0,0,1,1,-1.317196734,-0.073484,0.730255,-1.703121431
161327,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
161328,,,,-0.598166027,-0.31537481,,,0,0,0,1,1,0,0,2,0.5,-0.456770418,-0.073484,0.730255,-0.524867102
161329,,,,,-1.386287901,,,0,0,0,0,1,0,0,1,1,-1.386287901,-0.073484,0.730255,-1.797733794
161330,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
161331,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
161332,,,,,0.2028089442,,,0,0,0,0,1,0,0,1,1,0.2028089442,-0.073484,0.730255,0.3783505531
161333,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
161334,,,,,0.0300810262,,,0,0,0,0,1,0,0,1,1,0.0300810262,-0.073484,0.730255,0.1418196458
161335,,,,,0.5137191967,,,0,0,0,0,1,0,0,1,1,0.5137191967,-0.073484,0.730255,0.8041061861
161336,,,,,-0.004464557,,,0,0,0,0,1,0,0,1,1,-0.004464557,-0.073484,0.730255,0.0945134644
161337,,,,,0.1682633606,,,0,0,0,0,1,0,0,1,1,0.1682633606,-0.073484,0.730255,0.3310443716
161338,,,,,-2.04265399,,,0,0,0,0,1,0,0,1,1,-2.04265399,-0.073484,0.730255,-2.696551241
161339,,,,-1.292093961,-0.211738059,,,0,0,0,1,1,0,0,2,0.5,-0.75191601,-0.073484,0.730255,-0.929034855
161340,,,,,-0.349920393,,,0,0,0,0,1,0,0,1,1,-0.349920393,-0.073484,0.730255,-0.37854835
161341,,,,,-0.79901298,,,0,0,0,0,1,0,0,1,1,-0.79901298,-0.073484,0.730255,-0.993528709
161342,,,,,-2.077199574,,,0,0,0,0,1,0,0,1,1,-2.077199574,-0.073484,0.730255,-2.743857423
161343,,,,-1.708450721,0.2719001114,,,0,0,0,1,1,0,0,2,0.5,-0.718275305,-0.073484,0.730255,-0.8829678
161344,,,,-0.921999063,0.306445695,,,0,0,0,1,1,0,0,2,0.5,-0.307776684,-0.073484,0.730255,-0.320837414
161345,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
161346,,,,,-0.522648311,,,0,0,0,0,1,0,0,1,1,-0.522648311,-0.073484,0.730255,-0.615079257
161347,,,-3.029458088,-0.089285541,-2.388109826,,,0,0,1,1,1,0,0,3,0.3333333333,-1.835617818,-0.073484,0.730255,-2.413039149
161348,,,,0.6046423929,-0.142646892,,,0,0,0,1,1,0,0,2,0.5,0.2309977505,-0.073484,0.730255,0.4169518632
