PROVIDER_ID,IMM_3_DEN,EDAC_30_AMI_DEN,READM_30_HOSP_WIDE_DEN,EDAC_30_HF_DEN,OP_18B_DEN,OP_23_DEN,MORT_30_COPD_DEN,HAI_3_DEN_VOL,HAI_5_DEN_PRED,OP_13_DEN,HAI_5_DEN_VOL,HAI_1_DEN_VOL,READM_30_HIP_KNEE_DEN,H_NUMB_COMP,HAI_6_DEN_VOL,MORT_30_HF_DEN,PC_01_DEN,SAFE_USE_OF_OPIOIDS_DEN,READM_30_COPD_DEN,OP_10_DEN,COMP_HIP_KNEE_DEN,HAI_2_DEN_PRED,OP_29_DEN,OP_22_DEN,MORT_30_AMI_DEN,MORT_30_PN_DEN,OP_36_DEN,MORT_30_CABG_DEN,HAI_1_DEN_PRED,HAI_6_DEN_PRED,H_RESP_RATE_P,HCP_COVID_19_DEN,READM_30_CABG_DEN,PSI_90_SAFETY_DEN,HAI_3_DEN_PRED,OP_8_DEN,MORT_30_STK_DEN,PSI_4_SURG_COMP_DEN,HAI_2_DEN_VOL,OP_32_DEN,OP_35_ED_DEN,OP_35_ADM_DEN,SEP_1_DEN,EDAC_30_PN_DEN,HAI_4_DEN_VOL,HAI_4_DEN_PRED,Total_m_cnt,std_MORT_30_AMI,std_MORT_30_CABG,std_MORT_30_COPD,std_MORT_30_HF,std_MORT_30_PN,std_MORT_30_STK,std_PSI_4_SURG_COMP,std_COMP_HIP_KNEE,std_HAI_1,std_HAI_2,std_HAI_3,std_HAI_4,std_HAI_5,std_HAI_6,std_PSI_90_SAFETY,std_EDAC_30_AMI,std_EDAC_30_HF,std_EDAC_30_PN,std_OP_32,std_READM_30_CABG,std_READM_30_COPD,std_READM_30_HIP_KNEE,std_READM_30_HOSP_WIDE,std_OP_35_ADM,std_OP_35_ED,std_OP_36,std_H_COMP_1_STAR_RATING,std_H_COMP_2_STAR_RATING,std_H_COMP_3_STAR_RATING,std_H_COMP_5_STAR_RATING,std_H_COMP_6_STAR_RATING,std_H_COMP_7_STAR_RATING,std_H_GLOB_STAR_RATING,std_H_INDI_STAR_RATING,std_HCP_COVID_19,std_IMM_3,std_OP_10,std_OP_13,std_OP_18B,std_OP_22,std_OP_23,std_OP_29,std_OP_8,std_PC_01,std_SAFE_USE_OF_OPIOIDS,std_SEP_1
250100,1889,192,2015,385,524,27,111,133,1.649,122,30962,2174,30,423,28959,315,104,2747,133,1639,27,2.459,,61734,177,385,416,61,1.848,11.983,17,1626,57,,3.568,,153,68,3196,39,230,230,548,424,180,1.678,44,-1.257766494,-0.804640966,-1.240839004,-1.800974446,-1.593561403,-0.243211617,0.1318054701,-0.374518794,-0.492595521,0.3310998253,0.3989170792,0.491642291,1.1916109066,0.2558253992,-0.112706581,0.9033588317,1.163135875,-0.215466982,-0.321622146,0.8473618335,-0.828937633,-0.991838702,0.6208315229,-0.882865998,-2.752102686,0.0838771007,0.6671169089,0.5707605124,0.70891858,-0.254180641,0.6784137042,0.9331768019,0.7193713829,1.0384405328,-0.505185681,0.7720059318,-1.022081332,-0.848146631,0.4154444965,0.5977453531,1.1602017052,,,-0.064364365,0.5630493928,1.2819683824
250102,3677,234,4250,845,482,14,186,433,12.413,365,114052,21172,258,987,107745,744,160,5972,208,2020,237,32.551,78,55035,231,804,970,109,22.193,84.059,16,3411,105,,11.583,145,329,222,25728,155,121,121,1031,836,271,2.364,46,-1.884517004,-0.684276534,0.3490446258,0.0032381832,0.4791736131,0.9848864065,1.0424192158,1.0053713456,-0.798328909,-0.183158464,-1.27563386,-1.518038742,0.1566308707,-0.428085753,-11.32951073,-1.042781419,-0.173777438,-1.677273512,-0.015824407,0.0078421871,1.3559462971,1.8842957126,-0.116807273,1.3804513897,0.1617016183,1.4513058159,-0.243473324,0.5707605124,-0.231670805,-0.254180641,-1.3029158,-0.038194859,0.7193713829,0.0203364607,-0.272169802,0.3902111501,-0.449695684,0.083007489,-0.85632967,-2.441260105,0.4281281229,-0.237645112,-0.245776981,-1.091107614,0.5630493928,-1.214620013
250104,1366,167,1839,361,384,30,156,101,3.118,,39397,3891,136,556,36585,316,136,2135,174,1255,126,6.161,96,32170,150,448,579,101,3.599,34.987,22,1529,91,,2.825,43,123,91,6184,1448,75,75,313,459,,,44,-1.022735052,-5.017396082,0.5477800796,-0.45938044,-1.939017239,-0.456793881,-1.788028971,-0.06787654,-3.552647035,-0.363148865,0.6757797345,,-2.416355212,-0.554735967,0.6961975639,-0.697312736,0.4352079857,-1.488511708,1.4112317072,-0.232020569,0.2635043322,1.3767425806,-0.264335032,1.3074411514,0.5113581348,0.0838771007,0.6671169089,0.5707605124,-0.231670805,0.7686551275,0.6784137042,-0.038194859,0.7193713829,-0.488715575,-0.495270112,0.6629217084,0.0802910279,,-0.725411741,-2.007116468,0.3235461825,0.1916846219,0.0460486807,0.1409842852,0.7467350655,-0.441866462
250117,597,,193,71,379,20,39,,,,,,,,7913,57,42,392,44,357,,1.415,43,23052,,139,42,,,4.196,,398,,,,,,,2031,296,,,149,139,,,22,,,-1.174593853,0.3270712192,-1.939017239,,,,,-1.393379637,,,,-1.169565185,0.3187089629,,0.6921237113,-2.726437958,-1.544813102,,0.6607559558,,0.4733037638,,,-0.599837257,,,,,,,,,-0.485354543,-1.082425865,-1.318873891,,0.4154444965,-0.270541921,0.480419093,-1.024749624,,0.5516815849,0.7467350655,0.687542574
250123,1343,,532,104,403,23,42,40,,66,,2176,,424,15597,86,12,1445,38,372,,2.081,81,42452,38,86,84,,1.752,6.493,16,1144,,,1.179,,,,2766,186,30,30,162,109,,,36,-1.806173191,,-2.102025971,0.14202377,-0.695376229,,,,-2.124532407,1.0287769037,0.0150543639,,,-0.038924188,0.5883436779,,-0.345054588,-0.434957452,-0.933217624,,0.0648785204,,0.0307204863,0.9423899598,-1.003820104,-0.941694436,-0.243473324,0.5707605124,0.70891858,-0.254180641,-1.3029158,-1.00956652,-0.226011679,0.0203364607,-0.52501682,-0.700631083,-1.000881864,1.1305558745,0.378039374,0.5977453531,0.3758371527,0.2632395775,,0.5516815849,-0.171693298,-0.441866462
250124,208,,154,36,471,,30,,,,,,,,4298,35,,,32,194,,,13,10628,,77,,,,1.168,,213,,,,,,,,193,,,56,81,,,16,,,-0.909613248,0.8359517043,-0.902649731,,,,,,,,,-0.946200263,,,-0.473512451,-1.001242864,-0.219689567,,-0.233060197,,-0.706918309,,,,,,,,,,,,-0.470481189,-1.2460522,-1.615666449,,1.5750032957,0.5977453531,,-1.024749624,,,,-0.3229813
250127,399,,,,402,,,,,,,,,,,,,,,,,,,12822,,,,,,,,406,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.212676386,1.0992586017,,,0.8830085285,0.1636017162,,,,,,
250134,47,,41,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,46,,,,,,,,,,,,25,,,5,,,,,-1.075377649,,,,,,,,,,,,,0.7195624203,,,,,-0.411862791,,,,,,,,,,,,-0.093689554,-2.445978656,,,,,,,,,,
250136,278,,,,,,,,,,,,,148,,,50,517,,,,,,,,,197,,,,14,274,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,0.4257342795,0.6671169089,1.5776682088,0.70891858,-0.254180641,0.6784137042,0.9331768019,1.1920629137,0.5293884968,-0.52501682,-2.22781021,,,,,,,,-1.501804914,2.5835917926,
250138,1397,80,833,75,392,,,47,,,,3311,88,564,21495,55,30,2031,25,377,51,1.624,24,23570,76,117,528,,2.273,8.141,14,1651,,,1.198,56,,,3460,,,,117,133,,,34,-0.866047425,,,-0.968260925,-0.039010141,,,0.5454079659,-0.218114879,-1.083110469,1.149255,,,-0.105703392,0.911905336,-1.946757808,-0.111927356,-0.496414783,,,-0.332373103,0.1924519392,-1.001973828,,,1.1094486371,-1.154063558,-1.44305488,-1.17226019,-1.277016409,-1.3029158,-1.980938182,-2.116777802,-0.997767611,-0.52501682,-1.955099651,0.1014904963,,-0.370063077,-1.138829195,,0.3347945331,0.0043593005,-0.064364365,1.4814777564,-1.274062594
250141,2648,175,3182,723,403,42,173,122,5.238,945,79985,8174,,385,76758,637,89,4040,192,956,,4.545,59,60984,167,626,326,122,7.04,37.446,13,2050,117,,3.296,,282,117,4859,73,164,164,835,646,,,42,-0.239296914,0.2786389211,-0.644632643,0.2345474946,-0.31537481,0.8246997078,0.4349146594,,-0.373019795,-0.102591332,-0.879733638,,0.8846525419,0.3479346454,-1.299099327,-1.16945327,-1.577298532,-2.309406065,-1.137082783,-0.711746081,-0.928250539,,-1.297029346,-2.197050288,1.4437755123,1.1094486371,-1.154063558,-0.436147184,-1.17226019,-1.277016409,-1.3029158,-1.00956652,-0.69870321,-0.997767611,-0.505185681,0.8265480434,0.9282697664,0.0248103565,-1.716647489,-0.704685558,1.0033287947,0.4779044444,,0.5516815849,0.7467350655,0.4497722506
250151,147,,,,,,,,,,,,,,31365,,,,,,,,,,,,,,,6.281,,43,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,1.0249376044,,,,,,,,,,,,,,,,,,,,,-0.500227897,-1.57330487,,,,,,,,,,
250162,366,,72,33,363,15,,,,71,,,,,3582,32,,203,,335,,,83,20055,,34,78,,,1.989,,345,,,,,,,,243,,,92,35,,,19,,,,-0.968260925,0.7900838655,,,,,,,,,-0.133336166,0.3726359059,,1.087012697,1.4570503995,0.5957710702,,,,0.1782482455,,,0.0838771007,,,,,,,,,-0.52501682,0.0629584801,-0.810086648,-0.440766704,0.4715521804,0.1636017162,-0.199363519,0.1201296663,,,0.7467350655,-0.441866462
250167,656,56,823,203,417,24,51,,,82,,2118,,636,15333,163,28,1564,54,530,,1.186,,39833,57,237,,,1.458,5.665,15,413,,,,46,87,,1887,,,,284,241,,,33,1.2492355489,,0.4152897771,-0.644427889,-1.040832065,-1.898474169,,,0.9776423739,1.0287769037,,,,0.6173541903,0.6422706209,0.4484917316,1.5056901758,0.0040234882,,,0.7600688617,,1.0634148004,,,,-0.243473324,0.5707605124,-0.231670805,-0.254180641,-0.312251048,-0.038194859,0.7193713829,0.5293884968,0.015381709,1.0992586017,0.4618814602,2.0035128624,-0.669304058,-0.270541921,1.107910735,,-0.829428304,-0.269713014,1.4814777564,0.8658703165
250168,545,,325,93,382,,30,,,51,,,27,154,9272,77,44,514,34,583,,,17,,,139,93,,,3.026,12,431,,,,51,37,,,85,32,32,65,131,,,33,,,-1.505819609,0.9284754289,-2.42265541,-0.296607183,,,,,,,,-2.01927298,0.4265628489,,0.4970580678,-0.127670794,-0.933217624,,-1.325502162,0.5308206939,0.0307204863,0.7233592449,0.5113581348,0.7675914583,0.6671169089,1.5776682088,-0.231670805,0.7686551275,0.6784137042,0.9331768019,-0.226011679,1.5474925688,-0.52501682,0.9901743784,-1.361272828,0.8395702119,0.8830085285,,,-1.096304579,0.310081422,0.1409842852,0.1956780474,0.2714445081
250172,147,,72,,287,,,,,,,,,,,,,,,137,,,,10794,,,,,,,,124,,,,,,,,,,,13,30,,,8,,,,,,,,,,,,,,,,,,0.9785611749,,,,,-0.854446069,,,,,,,,,,,,-0.52501682,-1.136967976,1.2250623248,,0.1536086387,-0.270541921,,,,,,-0.382423881
25042F,3201,,464,131,,,102,,,,,,,247,,113,,,114,,,,48,11521,,166,,,,,30,3220,,,,,,,,,,,21,170,,,21,,,0.2827994746,-0.690689751,0.6173559475,,,,,,,,,,0.6961975639,,1.9291253532,0.9522223185,,,0.8593817676,,1.9485813553,,,,1.5777071423,1.5776682088,1.6495079648,1.7914908957,0.6784137042,1.904548463,1.6647544446,1.5474925688,-0.267212017,-0.482462636,,,,0.5977453531,,0.3347945331,,,,-2.997897438
25043F,2081,93,951,283,,,112,,,,,1360,,455,,230,,,135,,,1.665,11,13404,84,140,,,1.238,,28,2116,,,,,,,2088,,,,39,158,,,25,1.3275793628,,0.2827994746,1.3910940517,1.4464499539,,,,-2.314766516,1.0287769037,,,,,-0.759829897,0.9897260025,1.3629592171,-0.241805838,,,-0.729624727,,1.3584703187,,,,0.6671169089,1.5776682088,0.70891858,0.7686551275,-0.312251048,0.9331768019,0.7193713829,1.0384405328,-0.242423094,-0.100667855,,,,-0.704685558,,-0.022980245,,,,-1.452390336
251300,366,,80,,338,,,,,,,,,,3220,,,28,,105,,,90,7760,,,,,,1.1,,,,,,,,,,161,,,,,,,9,,,,,,,,,,,,,,-1.068245014,,,,,-0.321622146,,,,0.9158870412,,,,,,,,,,,,,-3.427736666,1.2250623248,,0.5650649868,0.5977453531,,0.5494594,,,0.7467350655,
251302,245,,71,,60,,,,,,,,,,,,,28,,88,,,,,,31,,,,,,,,,,,,,,,,,,29,,,7,,,,,0.6519015311,,,,,,,,,,,,,1.3736440209,,,,,0.1782482455,,,,,,,,,,,,,-1.90055754,-0.216501531,,1.1261418251,,,,,,0.7467350655,
251304,339,,34,,1086,,,,,,,,,,4817,,,,,53,,,,,,,,,,1.064,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,-1.13962968,,,,,,,,,-0.411862791,,,,,,,,,,,,,-2.88231555,1.2250623248,,1.2009520702,,,,,,,
251305,,,83,,,,,,,,,,,,,,,,,72,,,,,,65,,,,,,,,,,,,,,,,,,60,,,4,,,,,-0.142646892,,,,,,,,,,,,,0.9171038433,,,,,0.0307204863,,,,,,,,,,,,,,0.9282697664,,,,,,,,,
251308,208,,109,,433,,,,,,,,,,5378,,,117,,294,,,,9853,,66,,,,1.803,,207,,,,,,,,,,,26,72,,,11,,,,,0.3755368623,,,,,,,,,-4.084822824,,,,-0.149619841,,,,,0.4733037638,,,,,,,,,,,,-0.52501682,0.6629217084,-0.428496215,,1.0700341412,1.03188899,,,,,1.1141064109,1.4602961249
251309,276,,59,,,,,,,,,,,,,,,,,117,,,,,,30,,,,,,,,,,,,,,,,,,31,,,5,,,,,-0.177192475,,,,,,,,,,,,,-1.027581721,,,,,0.6208315229,,,,,,,,,,,,,0.9901743784,-0.576892494,,,,,,,,,
251312,226,,99,,406,,25,,,,,,,,,,,57,,164,,,,6835,,75,,,,,,,,,,,,,,,,,,63,,,9,,,0.5477800796,,-1.040832065,,,,,,,,,,,,,-0.162789269,,,,,-0.411862791,,,,,,,,,,,,,0.8265480434,0.9706687033,,1.0326290187,-0.270541921,,,,,-1.090121662,
251313,113,,110,,419,,,,,,,,,,,,,54,,163,,,,12572,,61,,,,,,180,,,,,,,,63,,,16,57,,,11,,,,,-2.146290741,,,,,,,,,,,,,0.8073586083,-0.117756987,,,,-1.297029346,,,,,,,,,,,,-0.52501682,0.9901743784,0.0590915594,,1.3505725604,-0.270541921,,,,,1.1141064109,-1.74960324
251315,223,,165,44,349,,29,,,,,,,,5314,43,,116,33,141,,,,11313,,58,,,,1.173,,,,,,,,,,114,,,,61,,,14,,,0.2165543233,-1.708450721,-0.626285062,,,,,,,,,1.0249376044,,,-0.306992999,0.2498528146,0.1880407518,,-0.332373103,,0.1782482455,,,,,,,,,,,,,0.7720059318,-1.170477611,,1.5001930506,0.1636017162,,,,,0.0119923747,
251316,117,,,,276,,,,,,,,,,,,,98,,,,,,,,,,,,,,120,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.52501682,0.4447532618,,,1.5750032957,,,,,,0.1956780474,
251317,234,,192,,199,,,,,,,,,,,,,,,108,,,,4943,,49,,,,,,226,,,,,,,,,,,,44,,,8,,,,,-1.006286482,,,,,,,,,,,,,1.0005102219,,,,,-0.411862791,,,,,,,,,,,,-0.52501682,-2.064183875,-0.152903125,,0.8456034059,0.5977453531,,,,,,
251318,334,,90,29,,,,,,68,,,,,5469,29,,,,163,,,,,,87,,,,1.47,,,,,,,,,,54,,,,92,,,10,,,,-0.228071128,-1.455379069,,,,,,,,,-3.674936679,,,-1.734302586,-0.566651734,-0.117756987,,,,-0.116807273,,,,,,,,,,,,,-0.59154686,-2.01845635,1.1305558745,,,,,,,,
251319,126,,50,,324,,,,,,,,,,,,,48,,120,,,,7554,,31,,,,,,128,,,,,,,,,,,,33,,,9,,,,,-1.006286482,,,,,,,,,,,,,-0.527143449,,,,,-0.264335032,,,,,,,,,,,,-0.331663218,1.2628849367,1.2250623248,,0.9765213348,-0.270541921,,,,,0.5630493928,
251320,,,105,34,,,27,,,,,,,,,29,,42,30,,,,,,,37,,,,,,,,,,,,,,,,,,37,,,8,,,0.6140252308,0.789689842,0.2719001114,,,,,,,,,,,,1.0204049163,-0.342771454,,,-0.133747291,,0.4733037638,,,,,,,,,,,,,,,,,,,,,,1.4814777564,
251322,139,,28,,366,,,,,,,,,,,,,79,,97,,,,,,,,,,,,142,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,0.0307204863,,,,,,,,,,,,-0.52501682,0.2265848151,-0.958482927,,0.7894957221,,,,,,0.7467350655,
251323,109,,42,,363,,,,,,,,,,,,,49,,48,,,,4644,,,,,,,,100,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,0.4733037638,,,,,,,,,,,,-0.52501682,0.9356322668,0.3346846494,,1.3692751217,0.1636017162,,,,,0.9304207382,
251324,110,,44,,,,,,,,,,,,,,,32,,121,,,,,,,,,,,,112,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,-0.55939055,,,,,,,,,,,,0.0996640483,-1.355136423,-0.174102594,,,,,,,,0.5630493928,
251325,479,,67,,365,,,,,,,,,,5687,,,,,109,,,,9506,,32,,,,1.256,,474,,,,,,,,,,,,31,,,9,,,,,-1.075377649,,,,,,,,,-0.808036394,,,,0.8556465117,,,,,-0.55939055,,,,,,,,,,,,-0.460565619,0.5538374851,0.4406819917,,1.3505725604,0.1636017162,,,,,,
251326,72,,,,,,,,,,,,,,,,,,,,,,,5364,,,,,,,,53,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5062023913,-0.537004748,,,,0.1636017162,,,,,,
251327,257,,119,,,,,,,,,,,,5410,,,131,,169,,,,,,52,,,,1.195,,,,,,,,,,103,,,,53,,,8,,,,,-0.626285062,,,,,,,,,1.0249376044,,,,-0.860768964,-0.423554726,,,,-0.116807273,,,,,,,,,,,,,-0.373378413,0.8434718925,,,,,,,,-2.559607043,
251330,247,,72,,51,,,,,,,,,,4422,,,,,52,,,,,,,,,,1.78,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,-1.563332212,,,,,,,,,-0.264335032,,,,,,,,,,,,,-2.064183875,0.822272424,,1.5563007344,,,,,,,
251331,354,,82,,349,,,,,,,,,,,,,38,,130,,,,5459,,59,,,,,,176,,,,,,,,,,,,63,,,9,,,,,-0.177192475,,,,,,,,,,,,,0.2454630052,,,,,-0.264335032,,,,,,,,,,,,-0.495270112,0.9901743784,1.0554665771,,1.3318699991,1.03188899,,,,,0.3793637201,
251333,374,,,,,,,,,,,,,,,,,,,49,,,,,,,,,,,,75,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.505185681,-2.55506288,0.8010729556,,,,,,,,,
251334,244,,44,,,,,,,,,,,,,,,,,113,,,,,,25,,,,,,,,,,,,,,,,,,25,,,5,,,,,-1.386287901,,,,,,,,,,,,,-1.453393232,,,,,0.1782482455,,,,,,,,,,,,,-0.046125743,0.2922857125,,,,,,,,,
251335,104,,45,,348,,,,,,,,,,,,,67,,,,,,4111,,,,,,,,110,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,-0.411862791,,,,,,,,,,,,-0.52501682,0.5538374851,,,1.462787928,0.5977453531,,,,,0.9304207382,
251336,227,,132,,350,,,,,,,,,,,,,70,,255,,,40,12957,,93,,,,,,253,,,,,,,,155,,,,85,,,11,,,,,-1.213559983,,,,,,,,,,,,,0.0962094856,0.7996362295,,,,1.0634148004,,,,,,,,,,,,-0.52501682,0.8265480434,0.6526766764,,1.7433263472,0.5977453531,,0.6210143556,,,-0.355378971,
251337,275,,154,39,472,,45,,,,,,,,5256,39,,83,44,242,,,,7249,,46,,,,1.161,,211,,,,,,,,,,,,42,,,14,,,-0.777122945,0.2345474946,-1.697198154,,,,,,,,,1.0249376044,,,-0.188050534,1.2112210731,,,1.5545721089,,0.6208315229,,,,,,,,,,,,-0.52501682,-1.409678535,0.6950756133,,1.462787928,0.1636017162,,,,,-0.539064643,
251338,,,37,,,,,,,,,,,,,,,,,58,,,,4206,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,-0.411862791,,,,,,,,,,,,,,0.864671361,,,1.03188899,,,,,,
260001,2263,164,2127,365,374,20,120,106,3.426,275,58051,6383,,414,53081,323,31,4093,129,818,,5.389,84,36498,173,470,328,71,4.908,46.818,21,1583,68,,2.934,61,161,65,6950,1015,160,160,102,466,106,1.031,44,-0.552672169,-0.44354767,-1.837045366,-1.615926997,-1.973562823,-1.097540676,-1.829186655,,0.1474063725,-0.561995403,-1.585934034,1.1084136071,-0.21621908,0.4837957834,-0.651976011,0.4024292405,-0.497300944,0.429835,-3.379599535,-1.191471594,-0.034434386,,-1.001973828,-0.298784092,-1.120372276,0.0838771007,-1.154063558,-0.436147184,-0.231670805,-1.277016409,-0.312251048,-1.00956652,-0.226011679,-0.488715575,-0.455607835,0.9901743784,-0.513294089,-0.731752366,-1.791457734,-2.441260105,-0.826855161,0.0485747107,-0.482016802,0.5516815849,-0.355378971,0.330887089
260005,1504,88,1204,280,372,,80,44,1.662,179,36089,2131,,528,36089,266,,1747,90,557,,2.507,33,36913,83,207,342,,1.694,20.224,27,1066,,,1.165,48,81,40,2986,451,,,60,201,,,37,0.4657974106,,0.3490446258,0.9284754289,-0.695376229,0.5043263105,-1.489635766,,0.9776423739,1.0287769037,1.149255,,-0.741744657,0.5689968361,-0.166633524,0.2757573898,-1.206198039,-1.115377909,-0.117756987,,-2.517257033,,-1.444557105,,,-0.257980078,0.6671169089,-0.436147184,-0.231670805,-1.277016409,-0.312251048,-0.038194859,-0.226011679,-0.997767611,-0.435776696,0.3902111501,0.6526766764,1.0141616094,0.1162035161,0.1636017162,,0.1916846219,-0.287466361,,-0.539064643,0.2714445081
260006,5833,333,3288,632,354,20,282,164,4.565,682,69676,4803,32,581,67049,518,24,3687,319,1710,31,7.636,132,51479,301,973,838,214,3.871,29.253,22,4352,203,,4.435,69,241,164,8892,999,332,332,126,1098,,,45,0.6224850383,-1.526827557,1.4752121971,0.8822135666,1.1700852851,-1.204331809,0.4010453158,0.3920868393,-1.128520969,-0.318579813,-0.660383515,,-0.920134073,0.23740355,-1.137318498,0.1606011619,1.0251626149,0.5351904256,0.4938384906,-0.591814703,2.0511366384,0.3616363166,1.3584703187,-3.584244816,0.9775668235,0.7675914583,0.6671169089,0.5707605124,-0.231670805,-0.254180641,0.6784137042,0.9331768019,-0.226011679,0.0203364607,-0.341578787,1.0447164901,0.7586740187,0.6649788143,-0.295252832,-1.138829195,1.0033287947,0.3347945331,0.3795637224,-0.269713014,0.0119923747,-0.501309043
260009,1143,,707,216,422,30,142,43,,110,,1411,,371,12563,202,56,535,174,563,,2.036,34,24722,25,196,215,,1.078,5.613,21,1072,,,1.139,51,44,,2726,,74,74,204,180,,,37,-0.866047425,,0.7465155333,-0.089285541,-0.522648311,-1.04414511,,,0.9776423739,-0.654561895,-1.199396317,,,0.2051653139,-1.35302627,,-0.640031903,-0.786142204,,,-0.630311821,,1.8010535961,0.6503490066,0.3948059626,0.0838771007,-0.243473324,0.5707605124,-0.231670805,-0.254180641,0.6784137042,-0.038194859,-0.226011679,0.0203364607,-0.515101251,0.8265480434,0.1650889017,0.4321902842,-0.388765638,-0.704685558,-0.042490609,-0.452309979,0.5880106234,-0.885758964,0.5630493928,0.2120019273
260011,1272,64,942,158,385,13,107,56,1.543,,24518,2108,45,624,23265,151,36,1427,131,348,40,2.325,21,30155,59,273,306,,1.674,10.198,26,690,,,1.444,55,59,26,3020,526,,,74,270,,,40,-0.709359797,,0.4152897771,-0.366856715,-0.79901298,0.3441396118,0.6368445437,0.852050219,0.9776423739,0.2916733565,0.2223669801,,-1.932614543,0.5736022984,-0.058779638,-0.046680048,-0.302235301,0.078650248,-1.646745681,,-0.332373103,1.0383738259,-0.264335032,,,1.1094486371,-0.243473324,-0.436147184,-0.231670805,-0.254180641,0.6784137042,-0.038194859,0.2466798521,0.0203364607,-0.505185681,0.3902111501,0.6102777394,,-0.070822097,0.1636017162,1.107910735,0.6210143556,0.1572203613,0.5516815849,-0.539064643,-0.798521947
260017,2025,76,1191,318,339,26,135,52,1.39,187,29039,3941,123,637,27739,270,22,1452,147,1063,113,3.701,58,30778,93,298,362,,2.693,11.126,19,2001,,,1.339,54,61,26,5151,820,126,126,316,301,,,43,-1.101078866,,-1.638309912,-2.032283757,-0.937195315,0.8246997078,0.1626737326,-1.141124426,-0.031957215,1.0287769037,0.1501419396,,-5.74629098,0.6104459968,-0.27448741,0.4772807886,-0.140473548,-0.759803347,-0.627419885,,-1.325502162,0.0232675619,-1.297029346,1.1614206748,1.4437755123,-0.941694436,0.6671169089,0.5707605124,0.70891858,0.7686551275,0.6784137042,-0.038194859,0.7193713829,0.0203364607,-0.515101251,-0.373378413,0.7162750817,0.7813730793,-1.267786018,-0.704685558,-0.303945459,0.4063494887,-1.732698208,0.5516815849,-1.824864352,0.0336741848
260020,8303,195,5114,909,365,13,140,526,15.392,857,238820,23215,202,442,197013,807,78,13266,149,1928,189,26.183,108,94303,199,603,1255,199,28.944,225.071,21,6436,191,,14.686,146,415,196,16131,4732,741,741,86,608,552,5.3,46,-0.474328355,-0.44354767,0.2165543233,0.465856806,2.0337248752,1.0916775389,-0.276770283,1.0053713456,0.1800179339,0.3739546827,0.3293670402,0.91282673,-0.061936342,0.1153587989,-0.598049068,-1.163695458,-0.525847136,-1.791408556,1.8189620256,-2.270853996,-0.133747291,-0.145916815,-1.001973828,-1.758988858,1.4437755123,0.7675914583,-0.243473324,-0.436147184,-1.17226019,-1.277016409,-1.3029158,-1.00956652,-0.226011679,-0.997767611,-0.366367711,0.9356322668,-0.301299404,-0.033386776,-1.211678335,-0.704685558,-2.081838445,0.6210143556,-0.204087601,0.3463329351,-0.355378971,-0.263538719
260022,365,,439,91,394,,33,,,76,,,,339,6004,88,44,686,34,376,,1.201,71,11851,32,111,106,,,1.903,24,467,,,,,,,1592,374,,,147,107,,,31,-0.239296914,,-1.837045366,0.6509042552,-0.177192475,,,,,1.0287769037,,,,-0.183996251,0.5883436779,,0.8634008617,0.6844439451,-1.340947943,,-0.729624727,,0.9158870412,,,0.0838771007,-0.243473324,-0.436147184,-0.231670805,-1.277016409,-0.312251048,-1.00956652,-1.17139474,-0.997767611,-0.272169802,-1.136967976,0.2074878387,1.2469501395,0.1162035161,0.1636017162,,0.1201296663,,-0.885758964,-1.090121662,-0.501309043
260023,1731,139,1379,334,363,20,127,62,1.882,191,38953,2887,69,415,38009,298,66,3372,138,861,66,1.791,83,35990,160,309,147,,1.994,33.19,20,1447,,,1.682,,88,36,2611,433,,,97,316,,,40,0.4657974106,,0.2165543233,0.0495000455,-0.108101308,-0.883958411,-0.315784337,-0.06787654,-1.067374291,-0.885978125,-0.441033392,,-0.516748997,0.3318155273,1.5051017091,-1.157937647,-0.587697218,0.6668847075,1.1054339683,,0.3628172381,-0.48428557,-0.706918309,,,-1.283551615,-0.243473324,-0.436147184,-0.231670805,-1.277016409,0.6784137042,-1.00956652,0.7193713829,0.5293884968,-0.401072203,1.0447164901,0.0590915594,-0.149781041,-0.332657955,0.5977453531,-0.042490609,0.6210143556,,0.5516815849,-0.906435989,0.0931167656
